start,end,text
11686960,11690880," happen mainframe blah blah blah yeah i don't know i don't think i don't think"
11690880,11694160," so i don't think you have okay fine talk about your ai theory let's go i'll"
11694160,11697520," try to keep it short let's go i've had a pretty good"
11697520,11701840," track record i think literally 100 so far with making certain calls about ai"
11701840,11707120," stuff i'm making a little much more long range and likely to be an"
11707120,11712480," actor at one yeah but i think like mainframe style"
11712480,11717680," systems like big intense lots of companies have them"
11717680,11721040," less cloud-blazed kind of stuff is potentially coming back"
11721040,11727680," hold on david r it's apple leather made of apples not like from apple"
11727680,11731280," my reason for that is stuff like this because i think"
11731280,11737840," a the productivity tool that is um like what i'm going to call mesh ai i don't"
11737840,11743040," know um llms also working with other ai systems"
11743040,11747200," um or or other various tools etc is going to be"
11747200,11753440," extremely valuable it takes a massive very intense amount of compute to run"
11753440,11756480," these systems yep so not only is there going to be"
11756480,11760320," a lot of compute needed but the security behind it is going to be"
11760320,11765760," extremely extremely high so i am certain oh also"
11765760,11770320," you these things will work better if they ground themselves in your data"
11770320,11773360," and you want these things to be able to have access to like"
11773360,11778480," your entire accounting history and all of your inventory and all of your"
11778480,11782080," production information and basically everything about your company"
11782080,11786000," so that they can help your employees that work on those things"
11786000,11791040," uh to to be able to work with them right like we saw in microsoft's example"
11791040,11794320," that it was going through campaign data for marketing"
11794320,11797360," and telling you how well it worked in different ways and all this kind of"
11797360,11799760," stuff based on it being in excel and whatnot"
11799760,11804000," yeah that might be fine for some places but on-prem"
11804000,11808720," solutions for ais going to be a thing i am so certain of this"
11808720,11812880," for certain really ultra high security applications probably already is"
11812880,11816080," for some applications for some super high security stuff yeah"
11816080,11819520," where you're like having the cloud solutions for this is not an option"
11819520,11823280," but we're going to hit a point where not using ai for productivity reason"
11823280,11826800," is stupid is also just dumb so that's not an option yeah so you have to do it"
11826800,11830240," so you're going to have these big crazy on-prem things we're going to have like"
11830240,11833440," microsoft is going to make a killing oh yeah it's going to be crazy"
11833440,11836320," yeah so there's going to be solutions that are in the cloud"
11836320,11840160," that are for normal users there's going to be solutions for"
11840160,11844960," enterprise companies that are a little bit less concerned about the data that"
11844960,11847600," they put up there but they still need it to be"
11847600,11851200," secure so those will be cloud based and then there will be like"
11851200,11857200," hey we're a government entity of some kind or a hospital maybe or"
11857200,11861680," uh i don't know a bank or microsoft or something crazy so we're going to have"
