start,end,text
7045920,7046920," Yeah."
7046920,7047920," It was like really fun."
7047920,7051880," Yeah, the activities to do a lot of the time and the people that showed up and we pressed"
7051880,7052880," people about this a lot."
7052880,7053880," Yeah."
7053880,7057000," Because we said like don't even bother showing up before not going to want to engage in group"
7057000,7060080," activities and we're going to have a bunch of events and group activities."
7060080,7061080," But people did that."
7061080,7062080," It was great."
7062080,7063880," Like the basically everyone."
7063880,7067720," I didn't really notice anyone there that was just being like super anti social."
7067720,7068720," Total wet blanket."
7068720,7069720," Yeah."
7069720,7070920," Everyone was engaging with stuff."
7070920,7075480," We would do like non computer gaming activities like we did chair curling."
7075480,7076480," Yeah."
7076480,7077960," The whole place was up."
7077960,7079520," Oh, yeah, it was wild and hanging out."
7079520,7080520," Yeah, it was great."
7080520,7084640," It was really chairs around and stuff like it was it was very entertaining."
7084640,7088800," I'm excited about this one and I'm excited about the potentiality of quarterly ones."
7088800,7091120," Hobsseltoff asks if you're going to do it quarterly."
7091120,7092760," Can you sell a lifetime ticket?"
7092760,7098640," No, no, I mean the cost is like of running it every single time."
7098640,7104840," It's not like software, you know, where like you develop it once, sell a perpetual license"
7104840,7108440," for it and then, you know, people have to like buy new versions of it later or whatever."
7108440,7111720," It's like, no, no, no, no, the actual cost is like every time."
7111720,7119120," And I can tell you right now, like at a typical land admission, like 30 to 50 bucks a day,"
7119120,7123080," there's actually not as much margin as you would probably think."
7123080,7127720," Especially here in Vancouver where rental rates are so, so expensive."
7127720,7133240," When you're taking a dedicated space that big up, there's things other people could"
7133240,7137360," do to make more money using it, which means it's going to cost a certain amount."
7137360,7138360," Exactly."
7138360,7142800," I mean, yeah, sure, if it was a million dollars or whatever, yeah, fine, but like that's not"
7142800,7145360," what I'm sure that's not what you guys are talking about."
7145360,7150440," A $69,000 lifetime pass."
7150440,7158640," I mean, tell you what, if you'll pay that much, I will, I will personally sign your golden"
7158640,7163640," ticket that gives you admission to every future Linus Media Group and associated companies"
7163640,7164640," event."
7164640,7167760," Yeah, with a regular level ticket, you don't get the whale ticket every time."
7167760,7170440," I think you'd actually lose money on that really quickly."
7170440,7171440," Yeah."
7171440,7173640," Take like two years."
7173640,7177720," Oh, man."
7177720,7180640," I'm going to confirm that the BYOC is extra."
7180640,7181640," There."
7181640,7182640," I did it."
7182640,7183640," I'm pretty darn sure."
7183640,7185280," Oh, actually, you know what?"
7185280,7186280," I have notes."
7186280,7188880," Holy crap, there's a whole bunch of notes I'm supposed to be talking through."
7188880,7189880," There is."
7189880,7190880," It's good."
7190880,7192160," So it'll be in the West building."
7192160,7194120," So different building than last time."
7194120,7198280," It's a newer building with more control over the lighting, the ability to more with signage."
7198280,7204800," We're going from 78,000 square feet last time to a hundred 12,000 square feet to accommodate"
7204800,7206360," all the improvements we want."
7206360,7209080," It's going to be huge."
7209080,7213480," There will be the Expo itself, office tours, giveaways, local activities, as well as the"
7213480,7214680," overnight whale land."
7214680,7215680," There you go."
7215680,7219480," All ticket prices are in USD."
7219480,7225080," On-site purchases will be in CAD, but that price will just be converted from USD."
7225080,7227040," So the price will be the same."
7227040,7230320," You can sign up to be notified ahead of when tickets are scheduled to go live."
7230320,7237040," If you are an LTX 2020, remember the one that didn't happen, VIP ticket holder, you"
7237040,7241280," will be contacted by our team before tickets go live with the email you used to purchase"
7241280,7243280," your 2020 ticket."
7243280,7248760," We want to make sure that if that was what you wanted, you don't just get scooped by"
7248760,7251560," someone else and you don't get a chance to get it."
7251560,7252560," That's cool."
7252560,7256560," Ticket sales are expected to go live around the end of January and we'll update ticket"
7256560,7260080," info on the website before sales, if any major changes occur."
7260080,7261640," We are going to need volunteers."
7261640,7265400," You can sign up on the site to get notified when we start going through applications."
7265400,7268400," Shout out to the awesome volunteers from LTX 2019."
7268400,7274160," If you want to know about booths and activations, we actually have some confirmed booths and"
7274160,7275440," activations."
7275440,7278680," We have tidbits of info on those currently listed and we'll add more as we get closer"
7278680,7279680," to the event."
7279680,7281400," Hold on a second."
7281400,7283280," I want to know what we have confirmed."
7283280,7287280," What's going on here?"
7287280,7290680," Oh, here we go."
7290680,7291920," Returning classics."
7291920,7293600," The retro lounge."
7293600,7297520," So it'll have more retro games, arcade machines, phone charging stations, comfy seating and"
7297520,7298520," more."
7298520,7301240," The case toss and LTX classic."
7301240,7302240," It's good."
7302240,7303240," The goal is the same as always."
7303240,7305120," Throw a computer case as far as possible."
7305120,7307840," We're going to add additional lanes to help reduce wait times."
7307840,7311760," LTT store not com will be there so you can buy merch in person."
7311760,7316320," CPU delitting and GPU repasting will be making a return."
7316320,7320200," LTX is not liable for any damage that may be caused as a result of your tear down or"
7320200,7323520," modification of your components and the build a PC workshop."
7323520,7327800," We will be allowing people to learn the basics of computer building with real working hardware."
7327800,7330920," It might not be working, but it'll be real."
7330920,7332480," We might have to get that fixed."
7332480,7335600," By the end of the workshop, you should have a computer that actually boots and runs except"
7335600,7336600," you don't get to keep it."
7336600,7337600," I really don't think we should do it that way."
7337600,7338600," I think we shouldn't."
7338600,7340080," Yeah, you should just take broken hardware."
7340080,7341080," It doesn't make a difference."
7341080,7342080," Yeah, we should have broken hardware."
7342080,7343080," Well, anyway, we'll figure that out."
7343080,7345680," Clearly, there's still internal discussions to be had."
7345680,7350480," We have some new stuff, gaming at different frame rates so you can like really feel the"
7350480,7351480," difference."
7351480,7355480," We have, since Minesweeper was getting a bit stale, this year's high score challenge will"
7355480,7356480," be 3D pinball."
7356480,7357480," So get practiced up."
7357480,7358480," Cool."
7358480,7360840," You'll be able to do your first 3D print if you've never done one."
7360840,7362720," We're going to have like an HDR experience booth."
7362720,7366680," It's one of those things that's really hard to describe, but really easy to experience."
7366680,7370520," We're going to have like keyboard and switch testers so you guys can try all that kind"
7370520,7372080," of stuff out."
7372080,7373800," All the windows is pretty cool."
7373800,7375600," Yeah, yeah, every windows."
7375600,7376600," That's absolutely sweet."
7376600,7377600," That's cool."
7377600,7378600," See how computers have evolved?"
7378600,7380880," So you'll be able to just like sit down in front of them and like try and do stuff, which"
